"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
5.2244985980317,0.113532122398052,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
5.49947220845442,0.124623268266948,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
5.77444581887714,0.13599752263815,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
6.04941942929986,0.14620539802723,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
6.32439303972258,0.156920262934668,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
6.5993666501453,0.168145082127552,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
6.87434026056802,0.179122506430705,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
7.14931387099074,0.189254341119376,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
7.42428748141347,0.199519733926769,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
7.69926109183619,0.211243741397833,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
7.97423470225891,0.225379499985728,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
8.24920831268163,0.241338961117862,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
8.52418192310435,0.25785534793144,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
8.79915553352707,0.274742201544769,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
9.07412914394979,0.290970544968435,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
9.34910275437251,0.308578985760729,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
9.62407636479523,0.327787341414652,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
9.89904997521795,0.348338443210347,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
10.1740235856407,0.370624242044933,"TalChhapar_TC","14FEB",2014-02-01,193,65.7186928910303,16.4296732227576
